numcode,country,Carbon1971,Carbon1972,Carbon1973,Carbon1974,Carbon1975,Carbon1976,Carbon1977,Carbon1978,Carbon1979,Carbon1980,Carbon1981,Carbon1982,Carbon1983,Carbon1984,Carbon1985,Carbon1986,Carbon1987,Carbon1988,Carbon1989,Carbon1990,Carbon1991,Carbon1992,Carbon1993,Carbon1994,Carbon1995,Carbon1996,Carbon1997,Carbon1998,Carbon1999,Carbon2000,Carbon2001,Carbon2002,Carbon2003,Carbon2004,Carbon2005,Carbon2006,Carbon2007,Carbon2008,Carbon2009,Carbon2010,Carbon2011,Carbon2012,Carbon2013,Carbon2014,Carbon2015,Carbon2016,Carbon2017,Carbon2018,Carbon2019,Carbon2020,Carbon2021,Carbon2022,Carbon2023,Carbon2024,Carbon2025,Carbon2026,Carbon2027,Carbon2028,Carbon2029,Carbon2030,Carbon2031,Carbon2032,Carbon2033,Carbon2034,Carbon2035,Carbon2036,Carbon2037,Carbon2038,Carbon2039,Carbon2040,GDP1971,GDP1972,GDP1973,GDP1974,GDP1975,GDP1976,GDP1977,GDP1978,GDP1979,GDP1980,GDP1981,GDP1982,GDP1983,GDP1984,GDP1985,GDP1986,GDP1987,GDP1988,GDP1989,GDP1990,GDP1991,GDP1992,GDP1993,GDP1994,GDP1995,GDP1996,GDP1997,GDP1998,GDP1999,GDP2000,GDP2001,GDP2002,GDP2003,GDP2004,GDP2005,GDP2006,GDP2007,GDP2008,GDP2009,GDP2010,GDP2011,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,GDP2021,GDP2022,GDP2023,GDP2024,GDP2025,GDP2026,GDP2027,GDP2028,GDP2029,GDP2030,GDP2031,GDP2032,GDP2033,GDP2034,GDP2035,GDP2036,GDP2037,GDP2038,GDP2039,GDP2040,PECons1971,PECons1972,PECons1973,PECons1974,PECons1975,PECons1976,PECons1977,PECons1978,PECons1979,PECons1980,PECons1981,PECons1982,PECons1983,PECons1984,PECons1985,PECons1986,PECons1987,PECons1988,PECons1989,PECons1990,PECons1991,PECons1992,PECons1993,PECons1994,PECons1995,PECons1996,PECons1997,PECons1998,PECons1999,PECons2000,PECons2001,PECons2002,PECons2003,PECons2004,PECons2005,PECons2006,PECons2007,PECons2008,PECons2009,PECons2010,PECons2011,PECons2012,PECons2013,PECons2014,PECons2015,PECons2016,PECons2017,PECons2018,PECons2019,PECons2020,PECons2021,PECons2022,PECons2023,PECons2024,PECons2025,PECons2026,PECons2027,PECons2028,PECons2029,PECons2030,PECons2031,PECons2032,PECons2033,PECons2034,PECons2035,PECons2036,PECons2037,PECons2038,PECons2039,PECons2040,Population1971,Population1972,Population1973,Population1974,Population1975,Population1976,Population1977,Population1978,Population1979,Population1980,Population1981,Population1982,Population1983,Population1984,Population1985,Population1986,Population1987,Population1988,Population1989,Population1990,Population1991,Population1992,Population1993,Population1994,Population1995,Population1996,Population1997,Population1998,Population1999,Population2000,Population2001,Population2002,Population2003,Population2004,Population2005,Population2006,Population2007,Population2008,Population2009,Population2010,Population2011,Population2012,Population2013,Population2014,Population2015,Population2016,Population2017,Population2018,Population2019,Population2020,Population2021,Population2022,Population2023,Population2024,Population2025,Population2026,Population2027,Population2028,Population2029,Population2030,Population2031,Population2032,Population2033,Population2034,Population2035,Population2036,Population2037,Population2038,Population2039,Population2040
414,Kuwait,0.01399,0.01553,0.0163,0.0157,0.01514,0.01638,0.01796,0.0199,0.0247,0.02598,0.02667,0.03074,0.03258,0.03322,0.0375,0.04058,0.04404,0.05372,0.06316,0.02406,0.00756,0.02313,0.03171,0.03768,0.03831,0.03762,0.03787,0.04447,0.04873,0.05057,0.05481,0.05685,0.05997,0.06404,0.07237,0.07032,0.07213,0.07739,0.0848,0.08333,0.08292,0.08853,0.09026018,0.09199036,0.093720539,0.095450719,0.097180899,0.098911079,0.100641258,0.102371438,0.103625261,0.104879084,0.106132907,0.10738673,0.112402023,0.113461379,0.114520735,0.115580092,0.116639448,0.120876874,0.121621173,0.122365472,0.123109771,0.12385407,0.126831265,0.127568023,0.128304781,0.129041539,0.129778297,0.132725328,0.11616,0.12127,0.11544,0.10441,0.09606,0.1048,0.10469,0.11239,0.12803,0.10164,0.0823,0.07216,0.07968,0.08385,0.08028,0.08716,0.09425,0.08478,0.10674,0.09231,0.05442,0.08209,0.11,0.11928,0.12507,0.12583,0.12894,0.13366,0.13127,0.13744,0.13844,0.14259,0.16729,0.18529,0.20396,0.2193,0.23244,0.2382,0.22135,0.2161,0.22972,0.24393,0.217627207,0.191324414,0.200116274,0.208908134,0.217699994,0.226491854,0.235283715,0.244075575,0.252867435,0.265318522,0.277769609,0.290220695,0.302671782,0.315122869,0.327573956,0.340025043,0.35247613,0.364927217,0.377378304,0.389829391,0.402280478,0.414731565,0.427182651,0.439633738,0.452084825,0.464535912,0.476986999,0.489438086,0.24283,0.268248,0.282755,0.270229,0.257129,0.278909,0.301231,0.328416,0.413673,0.414709,0.408528,0.454871,0.483203,0.499954,0.55658,0.602672,0.655796,0.800559,0.935058,0.361491,0.106803,0.352444,0.490671,0.575443,0.590137,0.580543,0.586477,0.669573,0.71848,0.7462,0.796272,0.818965,0.873005,0.931258,1.0475,1.02296,1.04711,1.14449,1.25161,1.2778,1.2905,1.37337,1.403534494,1.433698987,1.463863481,1.494027974,1.524192468,1.554356961,1.584521455,1.614685948,1.65471439,1.694742832,1.734771273,1.774799715,1.814828157,1.852181526,1.889534896,1.926888265,1.964241635,2.001595004,2.032939123,2.064283242,2.095627361,2.12697148,2.158315599,2.191987947,2.225660294,2.259332642,2.293004989,2.326677337,0.81,0.87,0.93,0.99,1.05,1.11,1.18,1.24,1.3,1.37,1.44,1.51,1.58,1.65,1.73,1.82,1.92,2.01,2.06,2.06,2,1.46,1.57,1.68,1.59,1.59,1.64,1.72,1.82,1.91,1.98,2.05,2.12,2.2,2.3,2.42,2.56,2.7,2.85,2.99,3.13,3.25,3.304149989,3.358299978,3.412449967,3.466599956,3.520749945,3.574899934,3.629049923,3.683199912,3.737349901,3.79149989,3.845649879,3.899799867,3.953949856,4.008099845,4.062249834,4.116399823,4.170549812,4.224699801,4.27884979,4.332999779,4.387149768,4.441299757,4.495449746,4.549599735,4.603749724,4.657899713,4.712049702,4.766199691
417,Kyrgyzstan,0.014909082,0.015609701,0.017005845,0.017938305,0.018638925,0.019803227,0.020735687,0.021663053,0.022363672,0.022743868,0.023221465,0.023892688,0.024657196,0.02500241,0.025277367,0.026339074,0.026681447,0.027081633,0.027867013,0.028828772,0.027062917,0.02326507,0.020968704,0.01800582,0.016998397,0.016429867,0.01668209,0.016180388,0.016983405,0.018484984,0.02245,0.02015,0.01314,0.00968,0.00628,0.00443,0.00548,0.00539,0.00569,0.0046,0.00443,0.00376,0.003831516,0.003903031,0.003974547,0.004046062,0.004117578,0.004189093,0.004260609,0.004332125,0.004349753,0.004367381,0.00438501,0.004402638,0.004473152,0.004490336,0.004507519,0.004524703,0.004541887,0.004610621,0.004630904,0.004651186,0.004671468,0.00469175,0.004772879,0.004792345,0.004811811,0.004831277,0.004850743,0.004928607,0.007033373,0.007363891,0.008022523,0.008462412,0.00879293,0.009342191,0.00978208,0.010219565,0.010550083,0.010729441,0.010954748,0.011271398,0.011632055,0.01179491,0.011924621,0.012425483,0.012586998,0.012775786,0.013146289,0.0136,0.01253,0.01079,0.00912,0.00729,0.0069,0.00738,0.00812,0.00829,0.00859,0.00906,0.00954,0.00954,0.01021,0.01093,0.01091,0.01125,0.01221,0.01323,0.01361,0.01355,0.01436,0.01423,0.014412846,0.014595692,0.015205771,0.01581585,0.016425929,0.017036008,0.017646088,0.018256167,0.018866246,0.019673668,0.020481091,0.021288514,0.022095936,0.022903359,0.023710782,0.024518204,0.025325627,0.02613305,0.026940472,0.027747895,0.028555318,0.02936274,0.030170163,0.030977586,0.031785008,0.032592431,0.033399854,0.034207276,0.161504931,0.170303937,0.178383024,0.187309697,0.197565492,0.205180526,0.212700206,0.220773466,0.228184549,0.233219742,0.236545989,0.242090263,0.24568244,0.253780598,0.262317382,0.267228615,0.278505221,0.286485247,0.284104589,0.297052,0.269325,0.197581,0.153575,0.110876,0.094604,0.109406,0.102901,0.109551,0.095728,0.09201,0.085528,0.096102,0.102311,0.100846,0.102128,0.100514,0.117197,0.12535,0.114455,0.109254,0.131354,0.163938,0.163432687,0.162927373,0.16242206,0.161916746,0.161411433,0.160906119,0.160400806,0.159895492,0.161753669,0.163611845,0.165470022,0.167328198,0.169186375,0.170944072,0.172701769,0.174459466,0.176217163,0.17797486,0.179768368,0.181561876,0.183355384,0.185148892,0.1869424,0.18851235,0.190082299,0.191652249,0.193222198,0.194792148,3.72053034,3.758977549,3.794678529,3.829616668,3.863486828,3.898272399,3.932600264,3.966622993,4.00079829,4.035736429,4.070521999,4.104697296,4.13917773,4.177777507,4.21683499,4.254671926,4.29266143,4.330040662,4.364368527,4.39,4.46,4.52,4.52,4.52,4.56,4.63,4.7,4.77,4.84,4.9,4.95,4.99,5.04,5.11,5.16,5.22,5.27,5.32,5.38,5.45,5.52,5.61,6.150101186,6.690202372,7.230303558,7.770404744,8.31050593,8.850607117,9.390708303,9.930809489,10.47091067,11.01101186,11.55111305,12.09121423,12.63131542,13.17141661,13.71151779,14.25161898,14.79172016,15.33182135,15.87192254,16.41202372,16.95212491,17.49222609,18.03232728,18.57242847,19.11252965,19.65263084,20.19273202,20.73283321
418,Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011824368,0.011799474,0.012656737,0.014111737,0.013586474,0.013415053,0.014395947,0.014591842,0.01578,0.016175789,0.016730789,0.016423263,0.017391421,0.017668789,0.014165556,0.014136444,0.014413611,0.014370056,0.014522167,0.0273569,0.0274951,0.0266244,0.0267554,0.0280048,0.030415111,0.033827333,0.033991,0.034642556,0.035375556,0.036329111,0.037557556,0.038219333,0.039606222,0.041399111,0.041942111,0.042908222,0.042862333,0.045923111,0.049057333,0.054271556,0.058558,0.062103556,0.063800586,0.065497615,0.067194645,0.068891674,0.070588704,0.072285733,0.073982763,0.075679792,0.077266133,0.078852474,0.080438816,0.082025157,0.083611498,0.085473422,0.087335346,0.089197269,0.091059193,0.092921117,0.095011004,0.09710089,0.099190777,0.101280663,0.10337055,0.105864504,0.108358458,0.110852412,0.113346366,0.11584032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Lebanon,0.00503,0.0052,0.00677,0.00688,0.00603,0.00649,0.00494,0.00605,0.00656,0.00692,0.0066,0.00498,0.00539,0.00545,0.00658,0.0074,0.00762,0.00555,0.00551,0.00551,0.00687,0.00682,0.01014,0.01116,0.01285,0.01347,0.01533,0.01503,0.01582,0.01412,0.01531,0.01526,0.01513,0.01527,0.01448,0.01365,0.01201,0.01583,0.01934,0.01832,0.01849,0.02103,0.021440998,0.021851997,0.022262995,0.022673993,0.023084992,0.02349599,0.023906988,0.024317986,0.024615828,0.024913669,0.025211511,0.025509352,0.026700718,0.026952364,0.027204011,0.027455657,0.027707304,0.02871389,0.028890695,0.029067501,0.029244307,0.029421112,0.030128335,0.030303349,0.030478364,0.030653378,0.030828392,0.03152845,0.02981,0.03344,0.03501,0.03619,0.02923,0.01257,0.02304,0.02234,0.02444,0.02481,0.02494,0.01577,0.01935,0.02795,0.03475,0.03239,0.03781,0.02715,0.01562,0.01977,0.02732,0.02855,0.03055,0.03299,0.03515,0.03695,0.03611,0.0374,0.03724,0.03774,0.03923,0.04055,0.04186,0.04499,0.04544,0.04572,0.04915,0.0537,0.05827,0.06235,0.06422,0.06512,0.058098158,0.051076316,0.053423407,0.055770499,0.05811759,0.060464681,0.062811772,0.065158863,0.067505954,0.070829919,0.074153884,0.077477849,0.080801814,0.084125779,0.087449744,0.090773709,0.094097674,0.097421639,0.100745604,0.104069569,0.107393534,0.110717499,0.114041464,0.117365429,0.120689394,0.124013359,0.127337324,0.130661289,0.07334,0.075717,0.094374,0.097023,0.085876,0.092064,0.071997,0.0858,0.092456,0.098149,0.093546,0.070877,0.076789,0.07832,0.092406,0.102533,0.105708,0.078545,0.077818,0.077531,0.095959,0.097255,0.139328,0.152664,0.175011,0.184578,0.208413,0.204808,0.214281,0.194782,0.208814,0.207475,0.207668,0.209831,0.200157,0.190341,0.167847,0.215664,0.263949,0.253249,0.251946,0.284721,0.29097457,0.297228139,0.303481709,0.309735278,0.315988848,0.322242417,0.328495987,0.334749556,0.343048076,0.351346595,0.359645115,0.367943634,0.376242154,0.38398609,0.391730025,0.399473961,0.407217896,0.414961832,0.421459956,0.42795808,0.434456205,0.440954329,0.447452453,0.454433255,0.461414058,0.46839486,0.475375663,0.482356465,2.35,2.42,2.48,2.54,2.58,2.6,2.61,2.61,2.6,2.61,2.62,2.63,2.65,2.67,2.68,2.68,2.67,2.67,2.68,2.7,2.75,2.82,2.9,2.98,3.03,3.07,3.09,3.11,3.16,3.24,3.36,3.52,3.69,3.85,3.99,4.08,4.14,4.19,4.25,4.34,4.38,4.43,4.5038106,4.577621201,4.651431801,4.725242401,4.799053002,4.872863602,4.946674202,5.020484803,5.094295403,5.168106003,5.241916604,5.315727204,5.389537804,5.463348405,5.537159005,5.610969605,5.684780206,5.758590806,5.832401406,5.906212007,5.980022607,6.053833207,6.127643808,6.201454408,6.275265008,6.349075609,6.422886209,6.496696809
426,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132727,0.028080788,0.027903364,0.028454061,0.029656364,0.030381515,0.031347273,0.033177576,0.032746364,0.033698788,0.035441563,0.035715625,0.037303438,0.037619063,0.038462188,0.04067125,0.04177375,0.043098438,0.043873125,0.05207125,0.054830968,0.056919,0.057832333,0.057702,0.060835667,0.062171,0.064987667,0.065615333,0.066561333,0.067266667,0.069284667,0.070457333,0.072489,0.072695333,0.075146667,0.077577667,0.079847,0.082146333,0.083714667,0.086061,0.088737667,0.091487333,0.094179386,0.096871439,0.099563491,0.102255544,0.104947597,0.10763965,0.110331702,0.113023755,0.115471389,0.117919022,0.120366656,0.122814289,0.125261923,0.127799445,0.130336967,0.13287449,0.135412012,0.137949534,0.140693069,0.143436604,0.146180138,0.148923673,0.151667208,0.154666052,0.157664895,0.160663739,0.163662582,0.166661426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Latvia,0.01241206,0.012995337,0.01415765,0.014933939,0.015517216,0.016486517,0.017262806,0.018034853,0.01861813,0.01893465,0.019332258,0.019891062,0.020527527,0.020814924,0.02104383,0.021927719,0.02221275,0.022545912,0.023199753,0.024000434,0.02253033,0.01936856,0.017456797,0.014990146,0.01415145,0.013678139,0.013888118,0.013470443,0.014138969,0.015389058,0.01869,0.01708,0.01383,0.01172,0.01028,0.0091,0.00887,0.00842,0.00804,0.00705,0.00674,0.00711,0.007245233,0.007380466,0.007515699,0.007650932,0.007786165,0.007921397,0.00805663,0.008191863,0.008225198,0.008258532,0.008291867,0.008325202,0.00845854,0.008491034,0.008523527,0.008556021,0.008588514,0.008718489,0.008756842,0.008795195,0.008833547,0.0088719,0.009025311,0.009062121,0.00909893,0.00913574,0.009172549,0.009319787,0.013921942,0.014576173,0.015879877,0.016750598,0.017404829,0.018492042,0.019362764,0.020228728,0.020882959,0.021237982,0.021683957,0.022310737,0.023024627,0.023346984,0.023603736,0.024595147,0.024914851,0.02528854,0.026021919,0.02692,0.02353,0.01597,0.01518,0.01551,0.01536,0.01595,0.01727,0.01808,0.01893,0.02024,0.02187,0.02328,0.02496,0.02712,0.03,0.03367,0.03703,0.03546,0.02909,0.02899,0.03053,0.03205,0.032461821,0.032873642,0.034247713,0.035621785,0.036995856,0.038369928,0.039743999,0.04111807,0.042492142,0.044310687,0.046129232,0.047947777,0.049766322,0.051584867,0.053403412,0.055221957,0.057040502,0.058859047,0.060677592,0.062496137,0.064314682,0.066133227,0.067951772,0.069770317,0.071588863,0.073407408,0.075225953,0.077044498,0.169448278,0.178680048,0.187156491,0.196522208,0.207282417,0.215271983,0.223161506,0.231631836,0.23940742,0.24469026,0.248180103,0.253997063,0.257765915,0.266262367,0.275219018,0.280371802,0.292203029,0.300575539,0.298077792,0.311662,0.293615,0.242268,0.209388,0.18944,0.182382,0.179403,0.175825,0.171768,0.15783,0.152045,0.163143,0.161634,0.171581,0.176109,0.179676,0.186058,0.190317,0.181982,0.174707,0.184243,0.168905,0.175213,0.174672933,0.174132866,0.173592799,0.173052732,0.172512665,0.171972598,0.171432531,0.170892464,0.172878439,0.174864413,0.176850388,0.178836362,0.180822337,0.182700921,0.184579506,0.18645809,0.188336675,0.190215259,0.192132117,0.194048975,0.195965834,0.197882692,0.19979955,0.201477475,0.203155399,0.204833324,0.206511248,0.208189173,2.254353236,2.277649267,2.299281296,2.320451102,2.340973796,2.362051157,2.382851185,2.403466324,2.424173907,2.445343713,2.466421075,2.487128658,2.50802113,2.531409606,2.555075415,2.578001668,2.601020366,2.623669285,2.644469313,2.66,2.65,2.61,2.56,2.52,2.49,2.46,2.43,2.41,2.39,2.37,2.34,2.31,2.29,2.26,2.24,2.22,2.2,2.18,2.14,2.1,2.06,2.03,2.225437684,2.420875368,2.616313052,2.811750736,3.00718842,3.202626105,3.398063789,3.593501473,3.788939157,3.984376841,4.179814525,4.375252209,4.570689893,4.766127577,4.961565261,5.157002946,5.35244063,5.547878314,5.743315998,5.938753682,6.134191366,6.32962905,6.525066734,6.720504418,6.915942102,7.111379786,7.306817471,7.502255155
430,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132727,0.028080788,0.027903364,0.028454061,0.029656364,0.030381515,0.031347273,0.033177576,0.032746364,0.033698788,0.035441563,0.035715625,0.037303438,0.037619063,0.038462188,0.04067125,0.04177375,0.043098438,0.043873125,0.05207125,0.054830968,0.056919,0.057832333,0.057702,0.060835667,0.062171,0.064987667,0.065615333,0.066561333,0.067266667,0.069284667,0.070457333,0.072489,0.072695333,0.075146667,0.077577667,0.079847,0.082146333,0.083714667,0.086061,0.088737667,0.091487333,0.094179386,0.096871439,0.099563491,0.102255544,0.104947597,0.10763965,0.110331702,0.113023755,0.115471389,0.117919022,0.120366656,0.122814289,0.125261923,0.127799445,0.130336967,0.13287449,0.135412012,0.137949534,0.140693069,0.143436604,0.146180138,0.148923673,0.151667208,0.154666052,0.157664895,0.160663739,0.163662582,0.166661426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Libya,0.00378,0.00557,0.00669,0.00766,0.00989,0.00902,0.01101,0.01276,0.01386,0.01721,0.01873,0.0204,0.02048,0.02276,0.02468,0.02469,0.02775,0.02673,0.02829,0.02725,0.02725,0.02726,0.02844,0.03279,0.03483,0.03705,0.03709,0.0379,0.0374,0.03964,0.04074,0.04234,0.04391,0.04538,0.04572,0.04474,0.04132,0.04472,0.04887,0.05095,0.03524,0.04411,0.0451118,0.0461136,0.047115399,0.048117199,0.049118999,0.050120799,0.051122598,0.052124398,0.0527847,0.053445002,0.054105304,0.054765605,0.057406812,0.0580057,0.058604588,0.059203476,0.059802364,0.062197916,0.06300343,0.063808943,0.064614457,0.06541997,0.068642023,0.069596781,0.070551538,0.071506295,0.072461052,0.076280081,0.07899,0.06864,0.06934,0.05935,0.06382,0.07829,0.08528,0.08807,0.09996,0.10066,0.08048,0.08171,0.07784,0.07138,0.07182,0.06368,0.05431,0.05842,0.06264,0.06496,0.07527,0.07315,0.0703,0.07165,0.06255,0.06417,0.06368,0.06343,0.06368,0.06603,0.06319,0.06237,0.07048,0.07358,0.08087,0.08564,0.09077,0.09422,0.0962,0.09864,0.03844,0.06777,0.069403673,0.071037346,0.075479813,0.07992228,0.084364748,0.088807215,0.093249682,0.097692149,0.102134616,0.10935354,0.116572465,0.123791389,0.131010314,0.138229238,0.145448163,0.152667087,0.159886011,0.167104936,0.17432386,0.181542785,0.188761709,0.195980634,0.203199558,0.210418483,0.217637407,0.224856331,0.232075256,0.23929418,0.062304,0.087202,0.103093,0.114985,0.145418,0.131911,0.163997,0.185899,0.208359,0.273414,0.294036,0.319111,0.335204,0.364304,0.3959,0.400175,0.436827,0.419885,0.455879,0.443128,0.449545,0.447284,0.464243,0.52419,0.554975,0.590955,0.600981,0.608788,0.601094,0.630958,0.649199,0.672582,0.692001,0.711391,0.706952,0.695602,0.650904,0.697492,0.776857,0.815751,0.538365,0.680327,0.700345905,0.720364809,0.740383714,0.760402618,0.780421523,0.800440427,0.820459332,0.840478236,0.858679567,0.876880898,0.89508223,0.913283561,0.931484892,0.95035466,0.969224429,0.988094197,1.006963966,1.025833734,1.046235475,1.066637217,1.087038958,1.1074407,1.127842441,1.150142733,1.172443024,1.194743316,1.217043607,1.239343899,2.16,2.25,2.34,2.43,2.53,2.63,2.74,2.84,2.96,3.08,3.21,3.34,3.48,3.61,3.74,3.86,3.96,4.06,4.16,4.26,4.36,4.46,4.56,4.65,4.75,4.84,4.92,5.01,5.09,5.18,5.26,5.34,5.42,5.51,5.59,5.69,5.78,5.88,5.96,6.04,6.1,6.16,6.442354286,6.724708571,7.007062857,7.289417143,7.571771429,7.854125714,8.13648,8.418834286,8.701188571,8.983542857,9.265897143,9.548251429,9.830605714,10.11296,10.39531429,10.67766857,10.96002286,11.24237714,11.52473143,11.80708571,12.08944,12.37179429,12.65414857,12.93650286,13.21885714,13.50121143,13.78356571,14.06592
438,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Lithuania,0.022267328,0.023313732,0.02539893,0.026791598,0.027838002,0.029576935,0.030969603,0.032354662,0.033401065,0.033968904,0.034682215,0.035684714,0.036826538,0.03734213,0.037752788,0.039338493,0.03984984,0.040447535,0.041620531,0.043056959,0.040419582,0.034747341,0.031317624,0.026892433,0.025387807,0.024538683,0.024915389,0.024166076,0.025365415,0.027608086,0.03353,0.03627,0.0199,0.01616,0.01543,0.01441,0.01517,0.01474,0.01539,0.01294,0.01084,0.01261,0.012849843,0.013089687,0.01332953,0.013569374,0.013809217,0.014049061,0.014288904,0.014528748,0.014587869,0.014646989,0.01470611,0.014765231,0.015001714,0.015059344,0.015116973,0.015174602,0.015232232,0.015462749,0.01553077,0.015598791,0.015666812,0.015734833,0.016006916,0.0160722,0.016137484,0.016202768,0.016268051,0.016529186,0.023903126,0.025026401,0.027264781,0.028759757,0.029883032,0.03174971,0.033244686,0.034731493,0.035854768,0.036464321,0.037230033,0.038306177,0.039531882,0.04008535,0.040526176,0.042228369,0.042777281,0.043418883,0.04467805,0.04622,0.0436,0.03433,0.02876,0.02595,0.0268,0.02819,0.0303,0.03261,0.03226,0.03331,0.03555,0.03799,0.04189,0.04497,0.04847,0.05228,0.05742,0.0591,0.05039,0.05106,0.05412,0.05613,0.056851233,0.057572466,0.059978913,0.06238536,0.064791807,0.067198254,0.069604701,0.072011148,0.074417595,0.07760246,0.080787325,0.083972191,0.087157056,0.090341921,0.093526787,0.096711652,0.099896517,0.103081383,0.106266248,0.109451113,0.112635979,0.115820844,0.119005709,0.122190575,0.12537544,0.128560305,0.131745171,0.134930036,0.346561532,0.36544267,0.382778988,0.401934079,0.423941233,0.440281773,0.456417701,0.473741514,0.489644412,0.500449061,0.507586608,0.519483658,0.527191846,0.544569086,0.562887541,0.573426195,0.597623834,0.614747583,0.609639104,0.637422,0.676358,0.437292,0.361255,0.322217,0.345768,0.373006,0.353284,0.370862,0.315994,0.282947,0.328432,0.35171,0.367146,0.372419,0.351058,0.345915,0.375324,0.377696,0.347752,0.279712,0.289873,0.292686,0.291783841,0.290881682,0.289979522,0.289077363,0.288175204,0.287273045,0.286370885,0.285468726,0.288786213,0.292103701,0.295421188,0.298738676,0.302056163,0.30519426,0.308332357,0.311470453,0.31460855,0.317746647,0.320948679,0.324150711,0.327352742,0.330554774,0.333756806,0.336559709,0.339362612,0.342165515,0.344968418,0.347771321,3.135754501,3.168158754,3.198248419,3.227695141,3.256241746,3.28555988,3.31449225,3.343167443,3.371971224,3.401417947,3.430736081,3.459539862,3.48860082,3.521133662,3.554052269,3.58594217,3.617960659,3.649464795,3.678397164,3.7,3.7,3.7,3.68,3.66,3.63,3.6,3.58,3.55,3.52,3.5,3.47,3.44,3.42,3.38,3.32,3.27,3.23,3.2,3.16,3.1,3.03,2.99,3.277861416,3.565722833,3.853584249,4.141445666,4.429307082,4.717168499,5.005029915,5.292891332,5.580752748,5.868614165,6.156475581,6.444336998,6.732198414,7.020059831,7.307921247,7.595782664,7.88364408,8.171505497,8.459366913,8.747228329,9.035089746,9.322951162,9.610812579,9.898673995,10.18653541,10.47439683,10.76225824,11.05011966
